sep=,
step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
48,20880,48,0.030875976815588874,0.0,0.9895104895104895,,,
49,21169,49,0.036102654662027216,0.0,0.9774011299435028,0.02768091665917717,0.0,0.9832214765100671
50,21338,50,0.04763222410819148,0.0,0.9491525423728814,,,
51,21779,51,0.026243577227167338,0.0,0.9940298507462687,,,
52,22036,52,0.02159155320248403,0.0,0.9862068965517241,,,
53,22397,53,0.045248551711649654,0.0,0.9699570815450643,,,
54,23126,54,0.03834688111777975,0.0,0.9883527454242929,,,
55,23599,55,0.04431608697318689,0.0,0.9736842105263158,,,
56,24088,56,0.02757601657871162,0.0,0.9859550561797753,,,
57,24497,57,0.022184049772738336,0.0,0.9891696750902527,0.021203205746161437,0.0,0.993103448275862
58,24906,58,0.02924813916626225,0.0,0.9867986798679867,,,
59,25347,59,0.027704071202115824,0.0,0.9870967741935484,,,
60,26220,60,0.0502299274110547,0.0,0.9811066126855601,,,
61,26693,61,0.02318977156013093,0.0,0.9854651162790697,,,
62,27222,62,0.06467620088589122,0.0,0.9786729857819905,,,
63,27911,63,0.08131243138350722,0.0,0.9637931034482758,,,
64,28320,64,0.02706423942312523,0.0,0.982078853046595,,,
65,28729,65,0.03191969945794734,0.0,0.9865319865319865,0.02440896868339989,0.0,0.9876543209876543
66,29530,66,0.06964757140365269,0.0,0.9680696661828737,,,
67,29875,67,0.025205136751454704,0.0,0.9788135593220338,,,
68,30268,68,0.042351152218916416,0.0,0.9790940766550522,,,
69,30557,69,0.027446267254803397,0.0,0.9835164835164835,,,
70,30966,70,0.029268330249998357,0.0,0.9819494584837545,,,
71,31815,71,0.06715218905248439,0.0,0.9689608636977058,,,
72,32112,72,0.042212517665943396,0.0,0.9759036144578314,,,
73,33009,73,0.05724752074715384,0.0,0.9744897959183674,0.01884088117588544,0.0,0.9910714285714286
74,33442,74,0.019713021821766822,0.0,0.9901639344262295,,,
75,33835,75,0.024005450484955726,0.0,0.9860627177700348,,,
76,34260,76,0.04466000199424837,0.0,0.9747634069400631,,,
77,34589,77,0.032774245246125676,0.0,0.9846938775510204,,,
78,34958,78,0.033637017994016326,0.0,0.9846153846153847,,,
79,35367,79,0.05396256713937284,0.0,0.9663299663299664,,,
80,35696,80,0.037328742056258205,0.0,0.981651376146789,,,
81,36169,81,0.03317024476994583,0.0,0.9854227405247813,0.036166170117783135,0.0,0.9863013698630136
82,36570,82,0.02130080929239296,0.0,0.9897260273972602,,,
83,37123,83,0.03477699894146389,0.0,0.985781990521327,,,
84,37540,84,0.04683502212236064,0.0,0.9756944444444444,,,
85,38309,85,0.04411804094178957,0.0,0.9863636363636363,,,
86,38598,86,0.02618875671847601,0.0,0.988950276243094,,,
87,39111,87,0.026366394143062185,0.0,0.9842931937172775,,,
88,39488,88,0.024805084505076815,0.0,0.9918032786885246,,,
89,39993,89,0.03525714720571016,0.0,0.9848101265822785,0.037367813108338414,0.0,0.9817073170731707
90,40434,90,0.029434306428584,0.0,0.9771986970684039,,,
91,40955,91,0.041880720816447475,0.0,0.9829683698296837,,,
92,41244,92,0.02822172219785542,0.0,0.9772727272727273,,,
93,41573,93,0.03111277748720927,0.0,0.9908675799086758,,,
94,41886,94,0.035798511780645074,0.0,0.9707317073170731,,,
95,42383,95,0.03566538054668094,0.0,0.9794871794871794,,,
96,42744,96,0.029271651859813466,0.0,0.9921568627450981,,,
97,43065,97,0.04488988079737243,0.0,0.9764150943396226,0.02802024550480749,0.0,0.9822222222222222
98,43458,98,0.023113086957334952,0.0,0.986013986013986,,,
99,43707,99,0.02699493046941202,0.0,0.9710144927536232,,,
100,44028,100,0.024489211271818648,0.0,0.9790575916230366,,,
101,44445,101,0.025892103708480753,0.0,0.9893617021276596,,,
102,44958,102,0.03243311114933612,0.0,0.981675392670157,,,
103,45615,103,0.05205684273619539,0.0,0.9790076335877863,,,
104,46296,104,0.05801381973840839,0.0,0.9761904761904762,,,
105,46665,105,0.038802760791682774,0.0,0.9807692307692307,0.023866247008340447,0.0,0.9836734693877551
106,46994,106,0.026630290456407097,0.0,0.9796954314720813,,,
107,47395,107,0.044273197370528726,0.0,0.9795221843003413,,,
108,47756,108,0.018189870029187115,0.0,0.9959839357429718,,,
109,48165,109,0.04259015272520516,0.0,0.9765100671140939,,,
110,48646,110,0.03323320369697222,0.0,0.9771428571428571,,,
111,49055,111,0.028597711455196045,0.0,0.9797979797979798,,,
112,49504,112,0.022670127024736454,0.0,0.9843260188087775,,,
113,49929,113,0.04026837094993844,0.0,0.976271186440678,0.021590644579422277,0.0,0.9857142857142858
114,50410,114,0.026416431849846586,0.0,0.9857142857142858,,,
115,50851,115,0.025385726959053802,0.0,0.9772727272727273,,,
116,51300,116,0.02741303711320185,0.0,0.9852507374631269,,,
117,51749,117,0.020102909102365375,0.0,0.9936708860759493,,,
118,52302,118,0.04905847623248189,0.0,0.9751131221719457,,,
119,52743,119,0.022168397122310307,0.0,0.987220447284345,,,
120,53120,120,0.01879343674893406,0.0,0.9836065573770492,,,
121,53489,121,0.037083873974305355,0.0,0.9871794871794872,0.022035836052773306,0.0,0.9854651162790697
122,53858,122,0.025180238769193796,0.0,0.9846743295019157,,,
123,54611,123,0.0782474737894396,0.0,0.9752321981424149,,,
124,55020,124,0.02720584903621703,0.0,0.9867986798679867,,,
125,55421,125,0.034658759565544435,0.0,0.9742647058823529,,,
126,55830,126,0.015126790835186822,0.0,0.9927007299270073,,,
127,56439,127,0.05216907910709247,0.0,0.9666666666666667,,,
128,56912,128,0.024111096619390773,0.0,0.9795918367346939,,,
129,57305,129,0.01923767179622324,0.0,0.9895470383275261,0.02136283093635272,0.0,0.9855072463768116
130,58274,130,0.06760596542369283,0.0,0.9756380510440835,,,
131,58715,131,0.019954457329623178,0.0,0.9869281045751634,,,
132,59076,132,0.03448632572723419,0.0,0.9824561403508771,,,
133,59941,133,0.06444021939304682,0.0,0.9762845849802372,,,
134,60358,134,0.022752044851491047,0.0,0.9893992932862191,,,
135,60855,135,0.07902156943209475,0.0,0.9609375,,,
136,61680,136,0.058463874502634336,0.0,0.9719887955182073,,,
137,61977,137,0.07109034229499413,0.0,0.9695121951219512,0.020113025020291258,0.0,0.991869918699187
138,62690,138,0.050668854982897506,0.0,0.9784768211920529,,,
139,63131,139,0.01508107993471924,0.0,0.996742671009772,,,
140,63580,140,0.03827124565695835,0.0,0.9746031746031746,,,
141,64285,141,0.034311171018434124,0.0,0.9825479930191972,,,
142,64622,142,0.03256785602697255,0.0,0.9867256637168141,,,
143,65063,143,0.029013349556237387,0.0,0.9817629179331308,,,
144,65808,144,0.06318278952854715,0.0,0.9738134206219312,,,
145,66137,145,0.029520145584982775,0.0,0.9747474747474747,0.028972503964459908,0.0,0.9790940766550522
146,66578,146,0.018866806937680256,0.0,0.9903846153846154,,,
147,67051,147,0.03379375162476485,0.0,0.9767441860465116,,,
148,67500,148,0.02174564798657591,0.0,0.9904458598726115,,,
149,67917,149,0.025174336084305953,0.0,0.9868421052631579,,,
150,68310,150,0.03266109854068875,0.0,0.9809885931558935,,,
151,68719,151,0.01971127182636465,0.0,0.9899665551839465,,,
152,69752,152,0.05790609411942859,0.0,0.9756906077348066,,,
153,70225,153,0.017121540985617564,0.0,0.9941860465116279,0.054634143051320534,0.0,0.9696969696969697
154,70666,154,0.02305034878307222,0.0,0.9871382636655949,,,
155,71155,155,0.0416482291186336,0.0,0.9867724867724867,,,
156,71604,156,0.021779715640766042,0.0,0.9853372434017595,,,
157,71973,157,0.01603491165172592,0.0,0.9961685823754789,,,
158,72374,158,0.03202036169241555,0.0,0.9850187265917603,,,
159,72951,159,0.02261118617975234,0.0,0.984304932735426,,,
160,73280,160,0.022380483070173946,0.0,0.9862385321100917,,,
161,73569,161,0.01830874004104837,0.0,0.9937888198757764,0.021261987995955845,0.0,0.9858757062146892
162,74410,162,0.0709030094301643,0.0,0.9698630136986301,,,
163,75219,163,0.0478109499458731,0.0,0.9807976366322009,,,
164,75588,164,0.02198233406616004,0.0,0.9846153846153847,,,
165,75973,165,0.01641670128484449,0.0,0.989247311827957,,,
166,76302,166,0.02751333863020257,0.0,0.9848484848484849,,,
167,76615,167,0.02430998545726753,0.0,0.9854368932038835,,,
168,77480,168,0.09215833597606919,0.0,0.9667994687915007,,,
169,77841,169,0.016907455707548365,0.0,0.9868421052631579,0.03858438923995555,0.0,0.9824561403508771
170,78306,170,0.016672139145804062,0.0,0.9943181818181818,,,
171,78667,171,0.035933367740066814,0.0,0.974025974025974,,,
172,79108,172,0.033310214319930836,0.0,0.9850299401197605,,,
173,79765,173,0.05552006909631038,0.0,0.9709618874773139,,,
174,80318,174,0.03400117921422921,0.0,0.9840909090909091,,,
175,80767,175,0.0290648646831811,0.0,0.978125,,,
176,81168,176,0.024654853307877467,0.0,0.9828178694158075,,,
177,81569,177,0.02169760921573687,0.0,0.988929889298893,0.04589932213780635,0.0,0.9545454545454546
178,81850,178,0.02746963915867682,0.0,0.9821428571428571,,,
179,82019,179,0.08505952944500879,0.0,0.918918918918919,,,
180,82340,180,0.034068680688724345,0.0,0.976303317535545,,,
181,82789,181,0.022578924728124873,0.0,0.9912023460410557,,,
182,83318,182,0.05345879307731207,0.0,0.9712918660287081,,,
183,83743,183,0.03090391360030148,0.0,0.9830508474576272,,,
184,84176,184,0.026383617979583333,0.0,0.9835526315789473,,,
185,84585,185,0.04128648264171965,0.0,0.9697986577181208,0.028976470708444998,0.0,0.9864864864864865
186,84978,186,0.02954156972966405,0.0,0.9895104895104895,,,
187,85411,187,0.04624065055727317,0.0,0.9833887043189369,,,
188,85812,188,0.020863865078621837,0.0,0.9816849816849816,,,
189,86101,189,0.041389433473476345,0.0,0.9725274725274725,,,
190,86350,190,0.062494870217175785,0.0,0.9576271186440678,,,
191,86951,191,0.05561538298979964,0.0,0.9722814498933902,,,
192,87392,192,0.02526073960872175,0.0,0.9837662337662337,,,
193,87857,193,0.020900906974972412,0.0,0.9888579387186629,0.032413788783651615,0.0,0.9824561403508771
194,88298,194,0.01707098624199436,0.0,0.9935064935064936,,,
195,88627,195,0.021376232537124024,0.0,0.9907834101382489,,,
196,89452,196,0.04997364265650037,0.0,0.978386167146974,,,
197,90301,197,0.06262711558096196,0.0,0.9648648648648649,,,
198,90638,198,0.04423809533378753,0.0,0.9702970297029703,,,
199,90999,199,0.03161026561321082,0.0,0.9828326180257511,,,
200,91440,200,0.03096957311857738,0.0,0.9791044776119403,,,
201,91841,201,0.022262089610541116,0.0,0.989010989010989,0.031297066054541155,0.0,0.9836956521739131
202,92642,202,0.0576651730019377,0.0,0.9668109668109668,,,
203,93003,203,0.03196271012619384,0.0,0.9780701754385965,,,
204,93388,204,0.019768835790402926,0.0,0.9920318725099602,,,
205,93885,205,0.03662914498103735,0.0,0.9769230769230769,,,
206,94838,206,0.047136988374796525,0.0,0.9750297265160524,,,
207,95119,207,0.035507047086269734,0.0,0.9864864864864865,,,
208,95560,208,0.02354418588861664,0.0,0.9871794871794872,,,
209,95969,209,0.032060667894959795,0.0,0.9797979797979798,0.02281762158799184,0.0,0.9868766404199475
210,96914,210,0.05685547356846101,0.0,0.9778051787916153,,,
211,97339,211,0.04772236122093954,0.0,0.9779179810725552,,,
212,97852,212,0.03464556444494249,0.0,0.9735449735449735,,,
213,98141,213,0.031327960477476754,0.0,0.9834254143646409,,,
214,98798,214,0.029058726191410048,0.0,0.981651376146789,,,
215,99215,215,0.025160898522778766,0.0,0.9895470383275261,,,
216,99824,216,0.026005271539452073,0.0,0.991578947368421,,,
217,100449,217,0.04747235440498591,0.0,0.9748549323017408,0.02453697609262043,0.0,0.98
218,100754,218,0.028743692636783537,0.0,0.9767441860465116,,,
219,101043,219,0.0357146671923195,0.0,0.9715909090909091,,,
220,101548,220,0.030132260392019113,0.0,0.9787234042553191,,,
221,101885,221,0.034855871409055446,0.0,0.9690265486725663,,,
222,102318,222,0.020482176596269837,0.0,0.9876160990712074,,,
223,102679,223,0.024840892077591836,0.0,0.9823788546255506,,,
224,103400,224,0.06782263082144525,0.0,0.9727427597955707,,,
225,103793,225,0.029519853510119525,0.0,0.9860627177700348,0.05514266668753813,0.0,0.9744952178533475
226,104186,226,0.017827821050746498,0.0,0.9895104895104895,,,
227,104571,227,0.03481394358215482,0.0,0.9801587301587301,,,
228,104940,228,0.011995371673803523,0.0,0.9958333333333333,,,
229,105229,229,0.03099376040199469,0.0,0.9807692307692307,,,
230,105670,230,0.024050896937223346,0.0,0.9878419452887538,,,
231,105959,231,0.029617693793089827,0.0,0.9779005524861878,,,
232,106400,232,0.017813165794395427,0.0,0.9869706840390879,,,
233,106785,233,0.03584505220865825,0.0,0.98046875,0.054597430567704115,0.0,0.9744058500914077
234,107162,234,0.025845222916013894,0.0,0.9850187265917603,,,
235,107643,235,0.04543628798574072,0.0,0.9745042492917847,,,
236,107964,236,0.04098948053413978,0.0,0.9764150943396226,,,
237,108333,237,0.02945690461731656,0.0,0.9770992366412213,,,
238,108702,238,0.03128168387426844,0.0,0.9809160305343512,,,
239,109135,239,0.025156263211632193,0.0,0.9866220735785953,,,
240,109520,240,0.059803992023715176,0.0,0.9610894941634242,,,
241,109889,241,0.022837342363791265,0.0,0.9808429118773946,0.03843542695701026,0.0,0.9772727272727273
242,110338,242,0.021369912301592138,0.0,0.99375,,,
243,110715,243,0.034772118078797126,0.0,0.9755102040816327,,,
244,111084,244,0.018957388629103275,0.0,0.9915966386554622,,,
245,111565,245,0.027241889491614716,0.0,0.9913544668587896,,,
246,112046,246,0.0370559020407911,0.0,0.983957219251337,,,
247,112735,247,0.04974147631248116,0.0,0.9776247848537005,,,
248,113104,248,0.023506160651328985,0.0,0.9746835443037974,,,
249,113441,249,0.023799915158992185,0.0,0.9826086956521739,0.05736382933138067,0.0,0.979702300405954
250,113786,250,0.017703486325968267,0.0,0.9957627118644068,,,
251,114115,251,0.03163313496646052,0.0,0.9723502304147466,,,
252,114404,252,0.022238175234341732,0.0,0.9834254143646409,,,
253,114925,253,0.02399020289670082,0.0,0.989821882951654,,,
254,115638,254,0.060023527192081816,0.0,0.9726495726495726,,,
255,116079,255,0.02035740262098639,0.0,0.9880239520958084,,,
256,116512,256,0.020647960606249884,0.0,0.9875776397515528,,,
257,117745,257,0.07816619922680468,0.0,0.967391304347826,0.03978891377926187,0.0,0.9850746268656716
258,118218,258,0.019788210897151597,0.0,0.9912023460410557,,,
259,118651,259,0.019175788967257763,0.0,0.9907120743034056,,,
260,119060,260,0.021245672719814358,0.0,0.9900990099009901,,,
261,119573,261,0.023541001171230133,0.0,0.9842931937172775,,,
262,120150,262,0.06157672854713166,0.0,0.9774774774774775,,,
263,120631,263,0.03511372599398341,0.0,0.9838709677419355,,,
264,121088,264,0.019628149852537316,0.0,0.9845679012345679,,,
265,121505,265,0.013731076733561654,0.0,0.9964539007092199,0.07177621856235628,0.0,0.9636184857423795
266,122010,266,0.02650519189900239,0.0,0.982367758186398,,,
267,122483,267,0.022631043285123005,0.0,0.9855072463768116,,,
268,122812,268,0.026933780613688604,0.0,0.981651376146789,,,
269,123581,269,0.05754142640230434,0.0,0.974320241691843,,,
270,123990,270,0.02716660441580434,0.0,0.9865771812080537,,,
271,124391,271,0.022331522774960623,0.0,0.9853479853479854,,,
272,124976,272,0.050098027821417666,0.0,0.9758771929824561,,,
273,125409,273,0.02989525763082719,0.0,0.9845201238390093,0.046331973469651844,0.0,0.9766899766899767
274,125698,274,0.020200670260078282,0.0,0.9808917197452229,,,
275,126387,275,0.044944291516282826,0.0,0.9793459552495697,,,
276,126788,276,0.016755987732628656,0.0,0.9897260273972602,,,
277,127173,277,0.025701647398472572,0.0,0.9844357976653697,,,
278,127574,278,0.03240182778179299,0.0,0.9777777777777777,,,
279,127991,279,0.030850155475602933,0.0,0.9787234042553191,,,
280,128392,280,0.019858886141577627,0.0,0.9828767123287672,,,
281,128753,281,0.05440688442335688,0.0,0.9736842105263158,0.024123553658942132,0.0,0.9910179640718563
282,129082,282,0.0164055994924471,0.0,0.9898477157360406,,,
283,129811,283,0.044842038327120276,0.0,0.979933110367893,,,
284,130220,284,0.02287430526790854,0.0,0.9899328859060402,,,
285,130621,285,0.02255787166260177,0.0,0.9888475836431226,,,
286,131054,286,0.012374457262778485,1.0,1.0,,,
287,131439,287,0.015454288097184389,0.0,0.9881889763779528,,,
288,131752,288,0.03905146704388127,0.0,0.9804878048780488,,,
289,132185,289,0.040704879707722526,0.0,0.9735973597359736,0.029059708040356427,0.0,0.9813664596273292
290,132554,290,0.028081429903510435,0.0,0.9885057471264368,,,
291,132955,291,0.017166942759454924,0.0,0.9925093632958801,,,
292,133364,292,0.01793478568227453,0.0,0.989247311827957,,,
293,133813,293,0.01955421113047895,0.0,0.9843260188087775,,,
294,134278,294,0.02340868399300903,0.0,0.9886363636363636,,,
295,134567,295,0.03348679879665173,0.0,0.978021978021978,,,
296,134976,296,0.027826572010905253,0.0,0.98989898989899,,,
297,135377,297,0.018200483929936458,0.0,0.9897260273972602,0.02265481706935075,0.0,0.9876543209876543
298,135946,298,0.03725812356223699,0.0,0.9805194805194806,,,
299,136451,299,0.027341765857744987,0.0,0.9823232323232324,,,
300,136860,300,0.01599912219694642,0.0,0.9927797833935018,,,
301,137261,301,0.012959962913452321,0.0,0.9965635738831615,,,
302,137518,302,0.029917634366701466,0.0,0.9801324503311258,,,
303,138071,303,0.02596993542723222,0.0,0.9809976247030879,,,
304,138544,304,0.029025751164441393,0.0,0.9796511627906976,,,
305,138881,305,0.018343591545756616,0.0,0.9826086956521739,0.024104263892568954,0.0,0.9863013698630136
306,139050,306,0.11434692025845536,0.0,0.8983050847457628,,,
307,139379,307,0.023971270534756887,0.0,0.9908256880733946,,,
308,139828,308,0.021882274874936415,0.0,0.9911764705882353,,,
309,140341,309,0.018125581906176247,0.0,0.9844155844155844,,,
310,140654,310,0.029172525926510675,0.0,0.9854368932038835,,,
311,141255,311,0.03421188360121208,0.0,0.9818181818181818,,,
312,141920,312,0.051649642014245996,0.0,0.9837251356238698,,,
313,142377,313,0.017115287554509605,0.0,0.9938271604938271,0.06265048949170017,0.0,0.9816612729234089
314,142866,314,0.044087493036479616,0.0,0.9813829787234043,,,
315,143347,315,0.04300795047446441,0.0,0.9829059829059829,,,
316,143836,316,0.01651251929844519,0.0,0.9916897506925207,,,
317,144325,317,0.012046260085796434,0.0,0.9971830985915493,,,
318,144654,318,0.03098060511989952,0.0,0.9847715736040609,,,
319,145007,319,0.026299520069968375,0.0,0.9834710743801653,,,
320,145144,320,0.1745398836388092,0.0,0.0,,,
321,145521,321,0.014825668012449595,0.0,0.9962546816479401,0.01805180001785258,0.0,0.9890909090909091
322,146034,322,0.024721092316260324,0.0,0.9894736842105263,,,
323,146323,323,0.028690297612709942,0.0,0.9772727272727273,,,
324,146716,324,0.024866019966074394,0.0,0.9810606060606061,,,
325,147333,325,0.05542192039286467,0.0,0.9772727272727273,,,
326,147814,326,0.01278557035867709,0.0,0.9971428571428571,,,
327,148175,327,0.02140034879169801,0.0,0.9839357429718876,,,
328,148480,328,0.025640946996684805,0.0,0.9825581395348837,,,
329,149105,329,0.05721963358231896,0.0,0.9736842105263158,0.1406059810163517,0.0,0.9298245614035088
330,149546,330,0.02023086742229337,0.0,0.9908536585365854,,,
331,149987,331,0.03372228938600824,0.0,0.9936102236421726,,,
332,150348,332,0.03004060739007976,0.0,0.9799196787148594,,,
333,150789,333,0.04614409204946283,0.0,0.9803921568627451,,,
334,151150,334,0.024926407867560625,0.0,0.9803149606299213,,,
335,151551,335,0.02274075608949098,0.0,0.9863013698630136,,,
336,151992,336,0.01928760539368716,0.0,0.987220447284345,,,
337,152825,337,0.08536481104235637,0.0,0.9658605974395448,0.018349822331278163,0.0,0.9891696750902527
338,153154,338,0.03714528864765636,0.0,0.9744897959183674,,,
339,153555,339,0.019316139730586306,0.0,0.9926470588235294,,,
340,153812,340,0.02328768288983534,0.0,0.9862068965517241,,,
341,154285,341,0.022564540952822867,0.0,0.989041095890411,,,
342,154686,342,0.032922771327152954,0.0,0.9814814814814815,,,
343,155063,343,0.029704016940681418,0.0,0.9878048780487805,,,
344,155456,344,0.02236246965791413,0.0,0.986013986013986,,,
345,155889,345,0.027557252337112086,0.0,0.9845201238390093,0.026046674086222608,0.0,0.9836734693877551
346,156298,346,0.020023577106777574,0.0,0.9899328859060402,,,
347,156779,347,0.03195713192823334,0.0,0.9886685552407932,,,
348,157260,348,0.02548503659402883,0.0,0.989247311827957,,,
349,157997,349,0.0326899584175226,0.0,0.9834437086092715,,,
350,158470,350,0.01574443668056532,0.0,0.9912536443148688,,,
351,159039,351,0.05778697944108487,0.0,0.9824561403508771,,,
352,159480,352,0.018899577434981343,0.0,0.990228013029316,,,
353,159969,353,0.021939594193485557,0.0,0.9920212765957447,0.021873104361204085,0.0,0.985
354,160458,354,0.014915366969256907,0.0,0.9887005649717514,,,
355,160827,355,0.023790115277125667,0.0,0.9846743295019157,,,
356,161548,356,0.03202280362377064,0.0,0.9830220713073005,,,
357,161989,357,0.02340394216615032,0.0,0.9908536585365854,,,
358,162502,358,0.028018422653120698,0.0,0.9841688654353562,,,
359,163255,359,0.04591723933119093,0.0,0.9775280898876404,,,
360,163528,360,0.0376351668834043,0.0,0.9790209790209791,,,
361,164153,361,0.05269628336434132,0.0,0.97265625,0.031806530405363694,0.0,0.9828178694158075
362,164682,362,0.05202205249005503,0.0,0.9761336515513126,,,
363,165123,363,0.025509323353606658,0.0,0.9847560975609756,,,
364,165572,364,0.017827716340599823,0.0,0.9941176470588236,,,
365,166037,365,0.02716906678685361,0.0,0.9857954545454546,,,
366,166390,366,0.024860750861443244,0.0,0.9876543209876543,,,
367,166759,367,0.023613711015987936,0.0,0.98828125,,,
368,167200,368,0.02541268926251134,0.0,0.9878419452887538,,,
369,167617,369,0.02023471267969491,0.0,0.9893992932862191,0.019436353539706765,0.0,0.9882352941176471
370,168114,370,0.03045836631511337,0.0,0.978021978021978,,,
371,168451,371,0.02260528829564494,0.0,0.9852216748768473,,,
372,168868,372,0.027093559858481227,0.0,0.9861111111111112,,,
373,169341,373,0.025036764028093277,0.0,0.9793510324483776,,,
374,169694,374,0.031773544108760904,0.0,0.9838056680161943,,,
375,169983,375,0.04033563836738475,0.0,0.9835164835164835,,,
376,170296,376,0.029290577056177613,0.0,0.9855072463768116,,,
377,170705,377,0.029590514863451482,0.0,0.9832214765100671,0.05400444699994842,0.0,0.9815950920245399
378,171186,378,0.019962923973611612,0.0,0.9885386819484241,,,
379,171707,379,0.025398677720275747,0.0,0.9847328244274809,,,
380,172124,380,0.017491903686214803,0.0,0.9935275080906149,,,
381,172917,381,0.04969867192227312,0.0,0.9757575757575757,,,
382,173310,382,0.019566560710184942,0.0,0.9895104895104895,,,
383,173679,383,0.01968114552520827,0.0,0.9885496183206107,,,
384,173968,384,0.018379734825587826,0.0,0.9886363636363636,,,
385,174265,385,0.044401473243251284,0.0,0.9754601226993865,0.034772472505592025,0.0,0.9788519637462235
386,174706,386,0.02497172160157756,0.0,0.9847560975609756,,,
387,175083,387,0.029852870593902854,0.0,0.9887218045112782,,,
388,175452,388,0.02474106243520286,0.0,0.9808429118773946,,,
389,175965,389,0.03612009168889985,0.0,0.9817708333333334,,,
390,176534,390,0.09323905581594433,0.0,0.9564220183486238,,,
391,177479,391,0.07100828002702449,0.0,0.9680589680589681,,,
392,177944,392,0.030521339824925435,0.0,0.9804469273743017,,,
393,178305,393,0.02367758923907471,0.0,0.9882352941176471,0.020924691168834386,0.0,0.9841269841269841
394,178866,394,0.032359542804281896,0.0,0.9799107142857143,,,
395,179283,395,0.025579378621080222,0.0,0.9893617021276596,,,
396,179652,396,0.020181629834439243,0.0,0.9885057471264368,,,
397,180701,397,0.06785116538354981,0.0,0.9669156883671292,,,
398,181150,398,0.0413060231826601,0.0,0.9794721407624634,,,
399,182583,399,0.06719822696830952,0.0,0.9712556732223904,,,
400,183024,400,0.035938319387971526,0.0,0.9791044776119403,,,
401,183417,401,0.030785814451271404,0.0,0.9771863117870723,0.04009048441923307,0.0,0.9745222929936306
402,184146,402,0.05197056971590003,0.0,0.9791332263242376,,,
403,184611,403,0.015689916674134774,1.0,1.0,,,
404,185212,404,0.03785885338796198,0.0,0.9830866807610994,,,
405,185653,405,0.03616862745407723,0.0,0.977491961414791,,,
