step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
127,336604,508,0.017450965378701184,0.0,0.987912087912088,,,
128,338400,512,0.013153976502316861,0.25,0.9935125115848007,,,
129,342532,516,0.019537358257243485,0.0,0.9837310195227765,0.014833515143977346,0.0,0.9930417495029821
130,344616,520,0.012811339138530048,0.0,0.992616899097621,,,
131,346668,524,0.012720937845601977,0.0,0.9935948759007206,,,
132,350512,528,0.019376956845947188,0.0,0.987118320610687,,,
133,354196,532,0.02118000634902508,0.0,0.9851403412217942,,,
134,356120,536,0.013045754416259471,0.0,0.9909456740442656,,,
135,358044,540,0.012064391306846809,0.25,0.9934479934479934,,,
136,360640,544,0.02230363109197581,0.0,0.9834087481146304,,,
137,364196,548,0.02184347680046155,0.0,0.9808510638297873,0.01111946758897662,0.0,0.9929506545820745
138,366856,552,0.01779272575569532,0.0,0.9902534113060428,,,
139,368812,556,0.01735567401803564,0.25,0.9869678540399652,,,
140,371152,560,0.017980969586456053,0.25,0.9859375,,,
141,372756,564,0.017624061058837338,0.0,0.9858247422680413,,,
142,374616,568,0.01710177300811634,0.0,0.9862857142857143,,,
143,376348,572,0.014101873991740494,0.0,0.9903660886319846,,,
144,378400,576,0.014964529740917144,0.25,0.9901960784313726,,,
145,380164,580,0.012206892045271412,0.0,0.9938325991189427,0.013451031098216966,0.0,0.9880149812734083
146,383016,584,0.014799212988401245,0.0,0.989185291997116,,,
147,384972,588,0.012740564195985333,0.0,0.9917355371900827,,,
148,387312,592,0.01763860421350611,0.0,0.9867986798679867,,,
149,388916,596,0.013982202518118715,0.0,0.9888641425389755,,,
150,392664,600,0.027760890977917563,0.0,0.9800399201596807,,,
151,394716,604,0.011373109770631912,0.0,0.9934156378600824,,,
152,396288,608,0.008744060658661498,0.5,0.9964830011723329,,,
153,398340,612,0.011320871371174827,0.0,0.9940652818991098,0.012309843096430562,0.0,0.9870317002881844
154,400872,616,0.026644252199125258,0.0,0.986360818350899,,,
155,402476,620,0.01615197496217712,0.0,0.9883570504527813,,,
156,405872,624,0.029166977963833784,0.0,0.9772138788192646,,,
157,409812,628,0.018062716746093416,0.0,0.986469864698647,,,
158,412536,632,0.018494599762742085,0.0,0.9866102889358703,,,
159,415100,636,0.012086865798320448,0.0,0.9927536231884058,,,
160,418176,640,0.01807369132419313,0.0,0.9864615384615385,,,
161,420388,644,0.013213330019564784,0.0,0.9900497512437811,0.021628887556737426,0.0,0.9857752489331437
162,422184,648,0.022380038864758867,0.0,0.9878246753246753,,,
163,424172,652,0.012310049292249674,0.0,0.994823123382226,,,
164,426416,656,0.01567967652600927,0.0,0.9912587412587412,,,
165,428628,660,0.01711905931619456,0.0,0.9887187751813054,,,
166,432536,664,0.026675322863213117,0.25,0.9822826534816647,,,
167,434876,668,0.015603995317383091,0.25,0.9931740614334471,,,
168,436896,672,0.014583434876520706,0.0,0.9897674418604652,,,
169,438660,676,0.017043789866139598,0.0,0.9926672777268561,0.013504435829772737,0.0,0.9885654885654885
170,440680,680,0.011315627943809694,0.0,0.9931972789115646,,,
171,442764,684,0.01116239230113499,0.0,0.9918962722852512,,,
172,446672,688,0.019179290649573123,0.0,0.9820081253627394,,,
173,450068,692,0.021004601366431803,0.0,0.9843373493975903,,,
174,452408,696,0.022842285263958095,0.0,0.980672268907563,,,
175,454172,700,0.027788429781663647,0.0,0.9853515625,,,
176,457248,704,0.028933682086293756,0.0,0.9783132530120482,,,
177,458756,708,0.01709661862111393,0.0,0.9871794871794872,0.03289054262485926,0.0,0.9769475357710652
178,461640,712,0.020753473420384503,0.0,0.9828793774319066,,,
179,463884,716,0.018473411918750737,0.25,0.9854280510018215,,,
180,467856,720,0.016292037381933064,0.25,0.9855475264035576,,,
181,470516,724,0.02360110256518694,0.0,0.9876084262701363,,,
182,474232,728,0.020026025436522595,0.0,0.9822695035460993,,,
183,475996,732,0.014190596971354533,0.25,0.9928400954653938,,,
184,479584,736,0.013965111050434255,0.0,0.988737403675163,,,
185,482724,740,0.027984904647839787,0.0,0.9851814001021972,0.010536217670996136,0.0,0.9939759036144579
186,486056,744,0.014047858466965015,0.0,0.9895448954489545,,,
187,488588,748,0.01400887820084035,0.25,0.9908045977011494,,,
188,491664,752,0.012893043544994457,0.0,0.9906542056074766,,,
189,495156,756,0.010885190740282283,0.25,0.9917920656634747,,,
190,497016,760,0.019720025732018354,0.0,0.9881918819188192,,,
191,501308,764,0.013836121508861175,0.0,0.9881565396498455,,,
192,503264,768,0.012100738747842328,0.25,0.9935965848452508,,,
193,506244,772,0.017753163304017185,0.0,0.9869325997248969,0.013158516562771934,0.25,0.9907834101382489
194,509480,776,0.01876307527574581,0.0,0.9858793324775353,,,
195,511116,780,0.01488745508393489,0.0,0.9899623588456713,,,
196,512880,784,0.01880981784867331,0.0,0.9884135472370766,,,
197,515092,788,0.018853878818362552,0.0,0.986960065199674,,,
198,517368,792,0.015994628643828033,0.5,0.9895238095238095,,,
199,520316,796,0.020753949326677977,0.0,0.9815384615384616,,,
200,524896,800,0.020771431367802226,0.0,0.9831858407079646,,,
201,526980,804,0.01735071064141558,0.25,0.9890710382513661,0.014949033362711417,0.25,0.9867788461538461
202,531016,808,0.026592758011170906,0.0,0.9818984547461369,,,
203,533036,812,0.0229460025283546,0.0,0.9875912408759124,,,
204,535440,816,0.01611918298507588,0.0,0.9870024370430545,,,
205,540372,820,0.02343629870899994,0.0,0.9825767996331958,,,
206,542136,824,0.01117129788147037,0.0,0.9903948772678762,,,
207,544028,828,0.02163697936715801,0.0,0.9859154929577465,,,
208,546880,832,0.016188012361232962,0.0,0.991210277214334,,,
209,548772,836,0.008742773062442295,0.25,0.9968253968253968,0.01944685497599366,0.0,0.9881615598885793
210,550888,840,0.02155921616559391,0.0,0.9898107714701602,,,
211,553452,844,0.02170623176849205,0.0,0.9883401920438958,,,
212,555088,848,0.007358034955845903,0.25,0.9965277777777778,,,
213,556980,852,0.012580872017914177,0.0,0.992671009771987,,,
214,560344,856,0.02270505360893106,0.0,0.9851173440183171,,,
215,561948,860,0.00937665510008767,0.25,0.9946380697050938,,,
216,563872,864,0.01008560662152962,0.25,0.9917050691244239,,,
217,565988,868,0.019111645903591875,0.0,0.9876948318293683,0.021321175188584923,0.0,0.9818308874912649
218,567848,872,0.009208933610002017,0.5,0.9965367965367965,,,
219,572108,876,0.019933874657753602,0.0,0.9823499747856783,,,
220,574384,880,0.018570442083906635,0.0,0.9900727994705493,,,
221,577844,884,0.013267982552379185,0.0,0.986875,,,
222,579608,888,0.015222590212177834,0.0,0.99140708915145,,,
223,583548,892,0.015643803685429985,0.0,0.9831763122476447,,,
224,585504,896,0.011869097115112177,0.0,0.991321118611379,,,
225,587172,900,0.016216974396910652,0.0,0.9870283018867925,0.010305376170061565,0.25,0.9948979591836735
226,590184,904,0.013151621958675731,0.0,0.9893704006541292,,,
227,592172,908,0.013883608059498544,0.25,0.9922630560928434,,,
228,593936,912,0.011559366524138295,0.0,0.994017094017094,,,
229,595988,916,0.011985450514098384,0.0,0.9910057236304171,,,
230,599480,920,0.019810973629051036,0.0,0.9835503769705277,,,
231,603388,924,0.019242751572900535,0.0,0.9832985386221295,,,
232,606848,928,0.016264687426378526,0.0,0.9868499701135685,,,
233,609284,932,0.012273153281946409,0.5,0.9925233644859813,0.010471588412068912,0.25,0.9929851909586905
234,613160,936,0.01930531399710209,0.0,0.9847931873479319,,,
235,614636,940,0.01194130562961573,0.25,0.9931506849315068,,,
236,620272,944,0.028814965635970892,0.0,0.9815336463223787,,,
237,622324,948,0.017871964087421185,0.0,0.9879931389365352,,,
238,625624,952,0.018252067023982976,0.0,0.9853128991060025,,,
239,628220,956,0.01804953296370754,0.25,0.9884678747940692,,,
240,631456,960,0.017972678848282332,0.0,0.9871299871299871,,,
241,634852,964,0.015919291404318883,0.25,0.9876923076923076,0.0096613663126011,0.25,0.9921942758022549
242,638152,968,0.02430014755812761,0.25,0.9831683168316832,,,
243,641900,972,0.016266375653441332,0.0,0.9845956354300385,,,
244,643920,976,0.01290527796126918,0.25,0.9917965545529123,,,
245,645716,980,0.01675585721985914,0.0,0.9923857868020305,,,
246,648984,984,0.02019869223414459,0.0,0.9867387033398821,,,
247,651644,988,0.013479015636856786,0.0,0.9879129734085415,,,
248,653568,992,0.013285082845299456,0.25,0.9911147011308562,,,
249,655332,996,0.014169374569678832,0.0,0.9916567342073898,0.020391851698196118,0.0,0.9882459312839059
250,657352,1000,0.008866249362296812,0.25,0.9959382615759546,,,
251,662476,1004,0.019426880033467164,0.0,0.9825581395348837,,,
252,669040,1008,0.01709350006317886,0.0,0.9824287387739165,,,
253,671220,1012,0.009260486009499788,0.5,0.9955595026642984,,,
254,674136,1016,0.011419928278296396,0.5,0.9916201117318436,,,
255,676348,1020,0.015328997336151647,0.0,0.9881422924901185,,,
256,678560,1024,0.02338887856549009,0.0,0.9850968703427719,,,
257,682052,1028,0.01753389056928302,0.25,0.9861460957178841,0.015570081934058523,0.0,0.993766696349065
258,683880,1032,0.015571023493075908,0.0,0.9899082568807339,,,
259,685868,1036,0.01112683930792878,0.0,0.99179580674567,,,
260,687344,1040,0.015175900735169452,0.0,0.9916434540389972,,,
261,691124,1044,0.013505041263315396,0.25,0.9908935685828116,,,
262,693112,1048,0.013150228762728497,0.0,0.9942004971002486,,,
263,694748,1052,0.017404083320265572,0.0,0.9882214369846879,,,
264,696544,1056,0.009332013282097746,0.5,0.99609375,,,
265,699108,1060,0.026935555888520386,0.0,0.9811320754716981,0.013682331255271213,0.0,0.9914438502673797
266,702696,1064,0.02677213786537324,0.0,0.9788692175899486,,,
267,705228,1068,0.014017474633807314,0.0,0.9896065330363771,,,
268,706992,1072,0.01521557560598255,0.0,0.9928343949044586,,,
269,710388,1076,0.016541411047000822,0.0,0.9870049504950495,,,
270,714424,1080,0.019156176595760657,0.0,0.9826407154129405,,,
271,718012,1084,0.016094925466785787,0.0,0.9861751152073732,,,
272,720064,1088,0.012249417600941089,0.0,0.9928952042628775,,,
273,722084,1092,0.020347892577204544,0.0,0.9852125693160814,0.014296055160393709,0.0,0.9906542056074766
274,724968,1096,0.008630099381057276,0.25,0.9922958397534669,,,
275,727052,1100,0.010212523147591178,0.0,0.9949706621961442,,,
276,728944,1104,0.011707914642121911,0.5,0.9948453608247423,,,
277,731668,1108,0.014976923086499488,0.25,0.9912280701754386,,,
278,733720,1112,0.014328180998271857,0.0,0.9881578947368421,,,
279,735484,1116,0.01042253622809662,0.0,0.9929577464788732,,,
280,738496,1120,0.022849430075909054,0.25,0.9848684210526316,,,
281,742948,1124,0.025957360270061885,0.0,0.9790176442536958,0.012393721892942784,0.0,0.9931448157669237
282,745128,1128,0.014689855700786361,0.0,0.987987987987988,,,
283,747308,1132,0.012496019123011294,0.0,0.992526158445441,,,
284,750448,1136,0.01546264114679162,0.0,0.9879113498992612,,,
285,754260,1140,0.02349588642214245,0.0,0.9824473420260782,,,
286,759064,1144,0.017337114399589553,0.0,0.9842719431760527,,,
287,762364,1148,0.017655293094088653,0.0,0.9851222104144527,,,
288,765728,1152,0.017437274148516087,0.25,0.9862275449101796,,,
289,769636,1156,0.018402128679550104,0.0,0.9880895664602192,0.011264557491773259,0.0,0.9918256130790191
290,771240,1160,0.00895781385368867,0.25,0.996523754345307,,,
291,774156,1164,0.014495878324722225,0.0,0.9902660609993511,,,
292,776560,1168,0.012801185482241607,0.0,0.9885807504078303,,,
293,778580,1172,0.010105420804738028,0.0,0.9947565543071161,,,
294,780504,1176,0.009700018413871907,0.25,0.9950576606260296,,,
295,782844,1180,0.014040224711316674,0.25,0.9924012158054711,,,
296,785536,1184,0.013311687202186895,0.0,0.9909967845659164,,,
297,788100,1188,0.017827130592890022,0.0,0.9892833221701273,0.01610611913320419,0.25,0.991672975018925
298,790536,1192,0.013171164781467454,0.25,0.9888623707239459,,,
299,794860,1196,0.012343170960815962,0.25,0.9879227053140096,,,
300,796944,1200,0.012101831488472714,0.0,0.9935838680109991,,,
301,800820,1204,0.016664053939036447,0.25,0.9852670349907919,,,
302,802936,1208,0.008668705599718895,0.0,0.9964080459770115,,,
303,805564,1212,0.01426696363096708,0.0,0.9893617021276596,,,
304,808896,1216,0.023322414555854078,0.0,0.9847328244274809,,,
305,811140,1220,0.014621694077050051,0.0,0.9892739273927392,0.017302193252655747,0.0,0.9885117493472585
306,812968,1224,0.017616509851997822,0.0,0.9883512544802867,,,
307,816204,1228,0.016280998341886465,0.0,0.9871050934880722,,,
308,818640,1232,0.012794632983160907,0.0,0.9928469241773963,,,
309,820852,1236,0.011627025790251044,0.25,0.9939668174962293,,,
310,822744,1240,0.012338238094297037,0.0,0.9946564885496183,,,
311,824028,1244,0.016174604516672617,0.0,0.9894419306184012,,,
312,825632,1248,0.009121905921677546,0.0,0.9948822927328557,,,
313,828292,1252,0.016381152680797977,0.25,0.9921000658327848,0.013032253766379811,0.25,0.9930555555555556
314,829736,1256,0.009452746471738566,0.25,0.9953596287703016,,,
315,832332,1260,0.019958023952283875,0.0,0.9864285714285714,,,
316,836336,1264,0.027178983851549255,0.0,0.9735245449531164,,,
317,839860,1268,0.0283179480887108,0.25,0.9801652892561984,,,
318,842744,1272,0.020631379301099054,0.0,0.9866045428072219,,,
319,844508,1276,0.012281434847891988,0.0,0.9905482041587902,,,
320,848000,1280,0.021761401028222622,0.0,0.9823151125401929,,,
321,851012,1284,0.019761544770168168,0.0,0.9867924528301887,0.01565881768429128,0.0,0.986451276706618
322,854696,1288,0.01577149538124448,0.25,0.9855407750144592,,,
323,856300,1292,0.01639173899435968,0.0,0.9884281581485053,,,
324,860176,1296,0.013595481327265853,0.0,0.9885123492245835,,,
325,862388,1300,0.007990620076188672,0.0,0.9943019943019943,,,
326,864248,1304,0.019005416795397644,0.0,0.9912280701754386,,,
327,866108,1308,0.01130574866483976,0.0,0.9934693877551021,,,
328,867744,1312,0.012464687540469725,0.25,0.9939271255060729,,,
329,869668,1316,0.008962127956254163,0.25,0.9951783992285439,0.012528635919062787,0.0,0.9930555555555556
330,872232,1320,0.022560631552110202,0.0,0.9887714663143989,,,
331,876492,1324,0.015237143706261171,0.0,0.9865067466266867,,,
332,878736,1328,0.019475425046972684,0.0,0.9884196185286104,,,
333,880724,1332,0.008741079355259342,0.75,0.9969992498124531,,,
334,884216,1336,0.013019592830565837,0.25,0.989159891598916,,,
335,886300,1340,0.00862995662945395,0.0,0.9947043248014121,,,
336,888032,1344,0.011459338762188584,0.0,0.9925093632958801,,,
337,890724,1348,0.02186886066762353,0.0,0.9831460674157303,0.017200005535211144,0.0,0.9916158536585366
338,893352,1352,0.012111756265886231,0.25,0.9901065449010654,,,
339,895404,1356,0.01267672442618544,0.0,0.9904862579281184,,,
340,897520,1360,0.017306345288095888,0.0,0.989247311827957,,,
341,900532,1364,0.02037630213297107,0.25,0.9821428571428571,,,
342,902424,1368,0.008796636609990074,0.25,0.9958228905597326,,,
343,905564,1372,0.010947990291161596,0.25,0.9918154761904762,,,
344,907328,1376,0.01302874595800994,0.0,0.9918864097363083,,,
345,909124,1380,0.015838557541704528,0.0,0.9924433249370277,0.016502081597340262,0.0,0.9929266136162688
346,911240,1384,0.016690076414167927,0.0,0.992952783650458,,,
347,912972,1388,0.011863937343710466,0.0,0.9935897435897436,,,
348,915952,1392,0.016475297017149275,0.0,0.9872791519434629,,,
349,919284,1396,0.018777410659519773,0.0,0.9878113407525172,,,
350,921944,1400,0.017157859725255832,0.0,0.9837000814995925,,,
351,924508,1404,0.01254671850116737,0.0,0.9925068119891008,,,
352,926432,1408,0.009362726019149474,0.0,0.9960876369327074,,,
353,929028,1412,0.03109293297342722,0.0,0.9796437659033079,0.011406915533410493,0.0,0.9939713639788997
354,933160,1416,0.01642723710506902,0.0,0.9859335038363172,,,
355,934892,1420,0.00727519010941043,0.0,0.9940968122786304,,,
356,939792,1424,0.022190750890471015,0.25,0.9835766423357665,,,
357,941844,1428,0.009791273162291777,0.25,0.9932942162615256,,,
358,943608,1432,0.008145754762893056,0.25,0.9957155098543273,,,
359,946300,1436,0.007556833591756107,0.25,0.9949324324324325,,,
360,949088,1440,0.018121195277688414,0.0,0.9845797995373939,,,
361,951268,1444,0.00816361432370684,0.5,0.9962616822429906,0.014886701838722257,0.0,0.9871402327005512
362,953032,1448,0.019135357916286854,0.25,0.9946638207043756,,,
363,957164,1452,0.014598980276051134,0.0,0.9868143459915611,,,
364,959248,1456,0.010075632118828656,0.25,0.993161094224924,,,
365,960916,1460,0.013164522676227093,0.0,0.9914285714285714,,,
366,962680,1464,0.010520746654866344,0.25,0.994088669950739,,,
367,966236,1468,0.015446240889337506,0.0,0.9866131191432396,,,
368,969536,1472,0.0234234273431058,0.0,0.9890438247011952,,,
369,971236,1476,0.009925057926885035,0.0,0.9956784788245462,0.014837637418716961,0.0,0.9900398406374502
370,973000,1480,0.009585643132355213,0.25,0.9940828402366864,,,
371,975980,1484,0.014915986468379602,0.0,0.9897189856065799,,,
372,978864,1488,0.01648854345280497,0.0,0.9827727645611156,,,
373,982164,1492,0.016112321020680904,0.0,0.9893078221722004,,,
374,984120,1496,0.008355200537075265,0.25,0.997250229147571,,,
375,986268,1500,0.01636843984177879,0.0,0.9902912621359223,,,
376,988320,1504,0.01880859276971157,0.25,0.9856054191363252,,,
377,991940,1508,0.014749020496746881,0.25,0.9857040743388135,0.020648600543504564,0.25,0.9836177474402731
378,993736,1512,0.011444508615999379,0.25,0.9954128440366973,,,
379,996652,1516,0.015496783281114571,0.0,0.9896305897602073,,,
380,999728,1520,0.01708790072158928,0.0,0.9851228978007762,,,
381,1001364,1524,0.013684004123942942,0.0,0.9923913043478261,,,
382,1005336,1528,0.022839953140010683,0.25,0.983358547655068,,,
383,1008124,1532,0.020056150380080552,0.0,0.9856065798492117,,,
384,1010784,1536,0.016729121673366716,0.0,0.98875,,,
385,1012580,1540,0.01007736593211136,0.0,0.9943555973659455,0.012070885912037473,0.25,0.9875604699378023
386,1015240,1544,0.020083034018233352,0.0,0.9905437352245863,,,
387,1017324,1548,0.015768263323479505,0.0,0.9926650366748166,,,
388,1019248,1552,0.014795194193483406,0.0,0.9907749077490775,,,
389,1021140,1556,0.004640260645519552,1.0,1.0,,,
390,1022904,1560,0.008008835081596947,0.25,0.9958720330237358,,,
391,1026300,1564,0.02525336284399661,0.0,0.9796529024536206,,,
392,1028064,1568,0.01232861404302135,0.25,0.9922822491730982,,,
393,1031716,1572,0.02428186378006244,0.0,0.9822834645669292,0.009609200174834458,0.0,0.9930974978429681
394,1033448,1576,0.010240405901461556,0.0,0.9946332737030411,,,
395,1035052,1580,0.007465628219915515,0.0,0.9932795698924731,,,
396,1037744,1584,0.028496015210365266,0.0,0.9815256257449344,,,
397,1041684,1588,0.02145427889815828,0.0,0.9853398489560196,,,
398,1043320,1592,0.011195510684354835,0.25,0.9932705248990579,,,
399,1047548,1596,0.022071176277497103,0.0,0.9845961698584513,,,
