step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
50,127656,200,0.011568633964697707,0.25,0.9934333958724203,,,
51,130860,204,0.03027310026855604,0.0,0.9793759915388683,,,
52,135344,208,0.01964314218356966,0.0,0.9846153846153847,,,
53,137204,212,0.007427434373497981,0.25,0.9963503649635036,,,
54,139576,216,0.026588321740583114,0.0,0.9819819819819819,,,
55,141308,220,0.013590775624349068,0.0,0.992462311557789,,,
56,143360,224,0.012117531706539342,0.0,0.994991652754591,,,
57,147716,228,0.018902739565722,0.0,0.9854178351093662,0.014547017723650899,0.0,0.9919427036705462
58,149512,232,0.01059145510945641,0.0,0.9922222222222222,,,
59,154252,236,0.022591840583244482,0.0,0.9807541241162608,,,
60,156784,240,0.012622257895900012,0.25,0.9904481998530492,,,
61,158580,244,0.0083958421449522,0.25,0.9961941008563273,,,
62,163032,248,0.01888888610339056,0.0,0.9830328738069989,,,
63,167356,252,0.020924625371037408,0.0,0.981203007518797,,,
64,170432,256,0.014764468586027202,0.0,0.9890675241157556,,,
65,172164,260,0.012440629477110747,0.0,0.9914772727272727,0.014927049390435222,0.0,0.991218441273326
66,174632,264,0.016455678886044153,0.25,0.9903846153846154,,,
67,178828,268,0.026130674869068973,0.0,0.9785894206549118,,,
68,180784,272,0.0067762011111679905,0.25,0.9950347567030785,,,
69,182484,276,0.008681994178339899,0.0,0.9947478991596639,,,
70,184408,280,0.006665527770298645,0.25,0.9949066213921901,,,
71,187452,284,0.019534485595521147,0.25,0.982089552238806,,,
72,190368,288,0.020981104839321092,0.0,0.9839124839124839,,,
73,195364,292,0.025744683086324854,0.0,0.9770773638968482,0.006668354070898615,0.25,0.9953358208955224
74,197896,296,0.014120359530214838,0.25,0.9883817427385893,,,
75,199980,300,0.011593260326868603,0.0,0.9917733089579525,,,
76,201744,304,0.009667771554940878,0.0,0.9924457034938622,,,
77,204916,308,0.016850299521876264,0.0,0.9846475924633635,,,
78,206648,312,0.010176867133812264,0.5,0.9944506104328524,,,
79,208316,316,0.013042997116011491,0.0,0.9916267942583732,,,
80,210880,320,0.012806118243876846,0.25,0.9906166219839142,,,
81,215908,324,0.02074036533729891,0.5,0.984099699183498,0.01275929536170765,0.0,0.9939130434782608
82,217544,328,0.010097079875429689,0.0,0.9936908517350158,,,
83,219692,332,0.01332088566005894,0.5,0.9933712121212122,,,
84,223184,336,0.0171331574744528,0.0,0.9842171717171717,,,
85,226260,340,0.01376229518402429,0.0,0.9870223503965393,,,
86,228184,344,0.014328903022318672,0.0,0.9901256732495511,,,
87,229948,348,0.0071295286253137465,0.0,0.9956474428726877,,,
88,233152,352,0.013616457267658595,0.25,0.9896253602305476,,,
89,235652,356,0.019347033746819904,0.0,0.9865278628291488,0.007171367485882868,0.0,0.9954545454545455
90,237544,360,0.017604526464543514,0.0,0.9919743178170144,,,
91,239628,364,0.019280074125151977,0.25,0.9893939393939394,,,
92,241904,368,0.010874850133813393,0.25,0.9949016751638747,,,
93,243700,372,0.003745029161318278,0.75,0.9989406779661016,,,
94,245272,376,0.00773225762846846,0.25,0.994535519125683,,,
95,246876,380,0.008507502205684612,0.0,0.9944382647385984,,,
96,250400,384,0.012766649108178919,0.0,0.9892037786774629,,,
97,253220,388,0.010642115866437478,0.25,0.9906914893617021,0.004206304364385245,0.25,0.9961202715809894
98,254984,392,0.009805945224699152,0.25,0.9924098671726755,,,
99,257420,396,0.012677523705614752,0.25,0.9910277324632952,,,
100,259728,400,0.020167714193891385,0.5,0.9891666666666666,,,
101,262868,404,0.014904291142525014,0.0,0.9888524590163934,,,
102,264728,408,0.027740825293131755,0.25,0.9877010406811731,,,
103,266556,412,0.01780036986898424,0.0,0.9942434210526315,,,
104,270080,416,0.027034322271523893,0.25,0.9856230031948882,,,
105,272388,420,0.011812467723530243,0.0,0.9911504424778761,0.008896305304307715,0.25,0.9932756964457252
106,274664,424,0.011728042879137701,0.5,0.991652754590985,,,
107,276428,428,0.007805641099528375,0.25,0.9948132780082988,,,
108,279280,432,0.019319698829316227,0.0,0.9876888640179071,,,
109,282772,436,0.023826250897770147,0.0,0.9824742268041237,,,
110,285240,440,0.018598895343059575,0.0,0.9871186440677966,,,
111,288188,444,0.024921530408999998,0.0,0.9788135593220338,,,
112,289824,448,0.01067814578286763,0.5,0.9945504087193461,,,
113,293796,452,0.014368457454411456,0.0,0.9858203916272789,0.010122467300102996,0.25,0.9944567627494457
114,296808,456,0.02054174471973848,0.0,0.9834327369118622,,,
115,300012,460,0.011049529644721745,0.25,0.9920760697305864,,,
116,303184,464,0.013530077372159846,0.25,0.9870235198702352,,,
117,305460,468,0.013402934701723388,0.25,0.9916792738275341,,,
118,307416,472,0.012941187338804205,0.0,0.9921602787456446,,,
119,309532,476,0.019468457594808967,0.0,0.9859851607584501,,,
120,311488,480,0.013609461854253265,0.25,0.9912510936132983,,,
121,314788,484,0.020023897253498173,0.0,0.9850917431192661,0.01899738213242556,0.0,0.988013698630137
122,316680,488,0.011215079709263496,0.0,0.99002849002849,,,
123,320108,492,0.01593038826909689,0.25,0.9871967654986523,,,
124,322448,496,0.012875623578066974,0.5,0.9946360153256705,,,
125,324660,500,0.026418521580739852,0.0,0.9827089337175793,,,
126,327640,504,0.018335910169798554,0.0,0.9867816091954023,,,
127,332380,508,0.012991246059622392,0.5,0.9869312681510165,,,
128,334016,512,0.009205208114191076,0.0,0.9933481152993349,,,
129,337668,516,0.02087888793798513,0.0,0.9864300626304802,0.009882566605152293,0.25,0.995995995995996
130,340360,520,0.013152530905492349,0.5,0.9897348160821214,,,
131,342156,524,0.009266252170245471,0.25,0.9961277831558567,,,
132,345872,528,0.01592811023966018,0.25,0.9836065573770492,,,
133,348596,532,0.011166776830578574,0.25,0.9916317991631799,,,
134,352248,536,0.010481928921008344,0.0,0.9898926089703095,,,
135,354428,540,0.009377510200502271,0.25,0.9925581395348837,,,
136,357248,544,0.012900725569141867,0.0,0.9893465909090909,,,
137,359620,548,0.012297924428160485,0.0,0.9916094584286804,0.017004139335573917,0.25,0.9901065449010654
138,361576,552,0.005926882858400757,0.25,0.9957519116397621,,,
139,363532,556,0.011193574561266044,0.25,0.9934823091247672,,,
140,365904,560,0.016347505140661692,0.5,0.9911788291900562,,,
141,368500,564,0.014264860992959275,0.0,0.9877488514548239,,,
142,371384,568,0.014849557827312978,0.25,0.9846625766871165,,,
143,373820,572,0.0143408734360351,0.0,0.9898477157360406,,,
144,377184,576,0.029652991824084915,0.0,0.9841193455245428,,,
145,379108,580,0.01309838000552281,0.0,0.9901785714285715,0.007505941201909873,0.25,0.9946004319654428
146,381000,584,0.01150402336076708,0.25,0.9908256880733946,,,
147,383244,588,0.01639052401568008,0.0,0.9886561954624782,,,
148,387216,592,0.01688483835518681,0.0,0.9875776397515528,,,
149,392468,596,0.01709601950221451,0.0,0.9827586206896551,,,
150,396152,600,0.015288629260376883,0.0,0.9896907216494846,,,
151,397916,604,0.008313958282889769,0.25,0.99644128113879,,,
152,399840,608,0.010658206507765389,0.0,0.9957841483979764,,,
153,401508,612,0.010004310579234364,0.25,0.9934065934065934,0.013173768343460188,0.0,0.9904481998530492
154,403272,616,0.012401246865720032,0.0,0.991588785046729,,,
155,405804,620,0.015176862484616725,0.25,0.9922151450813871,,,
156,407472,624,0.010614888704966925,0.0,0.9930394431554525,,,
157,409876,628,0.015701211957960634,0.0,0.9902912621359223,,,
158,412632,632,0.016741909986379293,0.25,0.9896907216494846,,,
159,414396,636,0.011460326201207733,0.25,0.9911242603550295,,,
160,418240,640,0.011765230285359625,0.25,0.9911920140927775,,,
161,420164,644,0.015173645638544071,0.0,0.9919908466819222,0.009781386139818679,0.25,0.9921630094043887
162,422568,648,0.02952914841118607,0.0,0.9857231533209186,,,
163,424332,652,0.009034195390385222,0.0,0.9953314659197012,,,
164,427120,656,0.017888105359101167,0.0,0.9877521613832853,,,
165,431060,660,0.012007715874065548,0.0,0.9889624724061811,,,
166,432984,664,0.009277456853023712,0.25,0.9951923076923077,,,
167,436060,668,0.009361466704188878,0.0,0.9951719975859988,,,
168,438496,672,0.017391395844151083,0.25,0.9885877318116976,,,
169,440932,676,0.01345179015585675,0.0,0.9912536443148688,0.016366848761221176,0.25,0.9881217520415738
170,443816,680,0.021906603528701128,0.25,0.9886721208307111,,,
171,446892,684,0.01773635747568119,0.25,0.9871630295250321,,,
172,448400,688,0.014839510714654726,0.0,0.9903314917127072,,,
173,451156,692,0.010633952158846285,0.25,0.991747936984246,,,
174,453080,696,0.01371497828525745,0.0,0.98992673992674,,,
175,455260,700,0.01351889512025728,0.25,0.9900695134061569,,,
176,458432,704,0.021663633240446838,0.0,0.9865663621708759,,,
177,461796,708,0.013762324114584158,0.0,0.9862745098039216,0.015672310855477805,0.0,0.9912126537785588
178,463688,712,0.010256262275590422,0.0,0.9955985915492958,,,
179,466508,716,0.014186118410697996,0.0,0.9897435897435898,,,
180,468304,720,0.006495409214595246,0.75,0.9987966305655837,,,
181,470004,724,0.010730475394780168,0.0,0.9936642027455121,,,
182,472504,728,0.008677190674835559,0.25,0.9946686976389947,,,
183,474236,732,0.009607313151293357,0.0,0.9936642027455121,,,
184,476000,736,0.010078419994660314,0.0,0.9939130434782608,,,
185,477892,740,0.008382262999103598,0.25,0.9958881578947368,0.00915350249024305,0.25,0.9945414847161572
186,479656,744,0.007087686792275007,0.25,0.9974533106960951,,,
187,481676,748,0.013899541682591759,0.25,0.9932497589199615,,,
188,483440,752,0.01877444393214888,0.0,0.9887920298879203,,,
189,484916,756,0.00845060111661553,0.25,0.9962168978562421,,,
190,488728,760,0.019958203272429653,0.0,0.984070796460177,,,
191,491868,764,0.010713183308643558,0.25,0.9943890274314214,,,
192,493792,768,0.01751043311868013,0.0,0.9898516783762685,,,
193,495716,772,0.017476114373221174,0.0,0.9907120743034056,0.004844865866397639,0.25,0.9973935708079931
194,498984,776,0.018202092781935974,0.0,0.9881154499151104,,,
195,500620,780,0.01284043319355401,0.0,0.9913119026933102,,,
196,503408,784,0.016314404918174312,0.0,0.988169798190675,,,
197,506068,788,0.009316258687181157,0.25,0.9927378358750908,,,
198,511864,792,0.013152982607559326,0.0,0.9842243645924628,,,
199,514684,796,0.017117912625302028,0.0,0.9903628117913832,,,
200,517824,800,0.013269338978623656,0.0,0.9855732725892179,,,
201,521156,804,0.014606981516661365,0.0,0.9870633893919794,0.012817439501528456,0.25,0.9916918429003021
202,522824,808,0.016545774094482952,0.0,0.9893758300132802,,,
203,524684,812,0.011706351446439653,0.0,0.9920159680638723,,,
204,526768,816,0.01173741705556438,0.0,0.9940119760479041,,,
205,528500,820,0.0162658252675042,0.25,0.9834087481146304,,,
206,530264,824,0.006556886423256558,0.25,0.9953863898500577,,,
207,532028,828,0.012178311174954526,0.0,0.9940728196443692,,,
208,533888,832,0.01437349637757154,0.25,0.9920870425321464,,,
209,538532,836,0.024157979323558825,0.25,0.9806593406593407,0.012554569171997036,0.0,0.9917695473251029
210,542728,840,0.01938161747563849,0.0,0.9845908607863975,,,
211,544908,844,0.014712193432633688,0.25,0.9937402190923318,,,
212,547152,848,0.0118484897583245,0.25,0.9925581395348837,,,
213,550068,852,0.01250847025499163,0.5,0.9929441949967928,,,
214,553208,856,0.02129583812291373,0.0,0.9873980726464048,,,
215,555068,860,0.01751824557458843,0.25,0.9936507936507937,,,
216,557120,864,0.011470929823493618,0.25,0.9968279143536876,,,
217,558980,868,0.0079955516248583,0.0,0.9959481361426256,0.013988825503837447,0.0,0.9910514541387024
218,560904,872,0.011242228543163835,0.25,0.9936936936936936,,,
219,563660,876,0.02397917927766733,0.0,0.9849151477058454,,,
220,566928,880,0.01762095598252437,0.0,0.9849151477058454,,,
221,570004,884,0.013615609978631824,0.25,0.9891304347826086,,,
222,572056,888,0.009371231589038069,0.25,0.9929245283018868,,,
223,577084,892,0.013319458172137774,0.25,0.9869779973057925,,,
224,579552,896,0.013668989602615762,0.25,0.9895988112927192,,,
225,581348,900,0.0077025203779441465,0.0,0.9959677419354839,0.011462071028307723,0.0,0.9903498190591074
226,583496,904,0.0076128960724139595,0.25,0.9971751412429378,,,
227,587180,908,0.016290250395004216,0.25,0.9847746650426309,,,
228,589168,912,0.014784064888587587,0.0,0.9920697858842189,,,
229,590932,916,0.008688152295863371,0.25,0.994280266920877,,,
230,593464,920,0.012065781033010129,0.25,0.9905417024935511,,,
231,595836,924,0.009633797046741895,0.0,0.994740796393689,,,
232,598432,928,0.022952473046347132,0.0,0.9872185027388922,,,
233,600324,932,0.011266143345442256,0.5,0.9950738916256158,0.01566272877323547,0.0,0.9881031064111038
234,602824,936,0.01599442581278041,0.0,0.986496624156039,,,
235,606092,940,0.026404796799043402,0.0,0.9871264367816092,,,
236,607856,944,0.0100356678075194,0.25,0.9950124688279302,,,
237,610836,948,0.0160634027168499,0.25,0.9896449704142012,,,
238,612888,952,0.010179027834331892,0.0,0.9944707740916272,,,
239,614940,956,0.010537939868556915,0.0,0.9931305201177625,,,
240,616704,960,0.008690716289263435,0.25,0.9963963963963964,,,
241,618820,964,0.021564514049727333,0.25,0.9886104783599089,0.011769031809183622,0.25,0.9880873593646592
242,621224,968,0.024655270960723306,0.0,0.9865861837692823,,,
243,622988,972,0.008951346478876649,0.25,0.9948665297741273,,,
244,624752,976,0.013281057369085131,0.0,0.9874715261958997,,,
245,627668,980,0.01701702097098709,0.0,0.9881987577639751,,,
246,632824,984,0.020472142681604678,0.0,0.9844047166222899,,,
247,634588,988,0.008819629228304763,0.25,0.9961089494163424,,,
248,636704,992,0.00739389504938643,0.25,0.9963403476669717,,,
249,641828,996,0.015629980249671556,0.25,0.9851247600767754,0.019174227179857912,0.0,0.9817578772802653
250,644264,1000,0.012913201357956525,0.0,0.9903129657228018,,,
251,647276,1004,0.015410052332390536,0.0,0.9887482419127989,,,
252,650480,1008,0.03720111714051418,0.0,0.9787906137184116,,,
253,652404,1012,0.008037132620501382,0.0,0.9924812030075187,,,
254,654136,1016,0.00873388134748842,0.25,0.9952996474735605,,,
255,656956,1020,0.015206055084662707,0.0,0.9866946778711485,,,
256,660096,1024,0.016090541881104755,0.0,0.9892141756548536,,,
257,663396,1028,0.01874204784195752,0.0,0.9890004782400765,0.01062105490382141,0.5,0.993214588634436
258,665384,1032,0.00993565288099476,0.0,0.9900332225913622,,,
259,668332,1036,0.015742910152775277,0.5,0.9892689470154259,,,
260,671056,1040,0.011108146537070564,0.25,0.9900542495479204,,,
261,673492,1044,0.011987998046401932,0.0,0.9894019682059046,,,
262,675448,1048,0.023279509615604984,0.25,0.9884080370942813,,,
263,679644,1052,0.016766343457424386,0.0,0.9815837937384899,,,
264,681536,1056,0.010459212203563011,0.25,0.9942903752039152,,,
265,684452,1060,0.01575187579258079,0.0,0.9890335846470185,0.006466469317990109,0.25,0.9972972972972973
266,686856,1064,0.024303018611833583,0.0,0.9830220713073005,,,
267,690828,1068,0.011358538849797761,0.0,0.9860406091370558,,,
268,692560,1072,0.010446382854736322,0.25,0.9929577464788732,,,
269,694452,1076,0.009738609827519541,0.0,0.9943181818181818,,,
270,696376,1080,0.009035706477966348,0.25,0.9965986394557823,,,
271,699324,1084,0.016317860703569994,0.25,0.9896640826873385,,,
272,702496,1088,0.01922674482547652,0.0,0.9866167023554604,,,
273,705636,1092,0.015206222987603622,0.0,0.9884432358939497,0.01305954949931532,0.0,0.9927652733118971
274,708360,1096,0.011213294080841488,0.75,0.9926605504587156,,,
275,711660,1100,0.015499276044346423,0.0,0.9856396866840731,,,
276,713744,1104,0.008862082857597339,0.0,0.994345718901454,,,
277,715828,1108,0.0063956020489889225,0.5,0.9974979149291076,,,
278,718968,1112,0.014694318477241126,0.0,0.9883720930232558,,,
279,720764,1116,0.005137942464749701,0.5,0.9966666666666667,,,
280,723840,1120,0.008296907718773859,0.0,0.9901071723000825,,,
281,727076,1124,0.008319616375959194,0.0,0.9923126201153107,0.012561021396133165,0.5,0.9896602658788775
282,729992,1128,0.01153180238260716,0.0,0.9905335628227194,,,
283,731884,1132,0.0047676264158095635,0.5,0.9983007646559049,,,
284,733904,1136,0.01924366233176225,0.0,0.9902912621359223,,,
285,736244,1140,0.011171350999242257,0.5,0.9943302622253721,,,
286,738488,1144,0.013896251003274407,0.0,0.9918938835666913,,,
287,740380,1148,0.012339938920247902,0.0,0.9927536231884058,,,
288,743680,1152,0.012575801773728376,0.0,0.9922680412371134,,,
289,746564,1156,0.014209857207648306,0.25,0.989406779661017,0.01492006288726035,0.0,0.9891525423728813
290,749352,1160,0.024181440950021903,0.0,0.9837740384615384,,,
291,752460,1164,0.019111086889214965,0.25,0.9867083659108679,,,
292,755696,1168,0.012708041341919663,0.25,0.9908536585365854,,,
293,758036,1172,0.01733093741496313,0.0,0.9893267651888341,,,
294,760184,1176,0.01337159905507954,0.25,0.9925650557620818,,,
295,762620,1180,0.010322488700218629,0.25,0.9934402332361516,,,
296,766176,1184,0.010626534360158901,0.5,0.9919493962047153,,,
297,768164,1188,0.016862793378330694,0.0,0.9883093525179856,0.013893770720093197,0.25,0.9861995753715499
298,770056,1192,0.011539263212158283,0.25,0.9934711643090316,,,
299,772588,1196,0.018419068955793927,0.0,0.9899641577060931,,,
300,774224,1200,0.010403467824962487,0.0,0.9937369519832986,,,
301,776020,1204,0.01119493425712458,0.25,0.9936170212765958,,,
302,777976,1208,0.00714925374013613,0.0,0.9938811188811189,,,
303,780380,1212,0.009961585665350764,0.0,0.9929824561403509,,,
304,782048,1216,0.01192262826359806,0.25,0.9918319719953326,,,
305,783940,1220,0.010452442808857248,0.0,0.9939879759519038,0.007821612087137882,0.25,0.9962264150943396
306,787272,1224,0.01436391034517517,0.25,0.9878147847278635,,,
307,789228,1228,0.016251568796630277,0.25,0.990484429065744,,,
308,791600,1232,0.01204459782141859,0.25,0.9934450109249818,,,
309,793396,1236,0.008683479389427054,0.25,0.9958592132505176,,,
310,795288,1240,0.017828171396802883,0.0,0.9893355209187858,,,
311,796924,1244,0.005915106329230626,0.25,0.9963065558633426,,,
312,799488,1248,0.009919320059049417,0.5,0.9956490210297317,,,
313,801860,1252,0.01283196839269352,0.0,0.9923954372623575,0.02226645964768757,0.0,0.9852620087336245
314,804840,1256,0.013391241302643575,0.0,0.9872102318145484,,,
315,808716,1260,0.017160372983840533,0.0,0.9859075535512966,,,
316,810288,1264,0.012498301975749184,0.25,0.9922480620155039,,,
317,815156,1268,0.01344733605508803,0.25,0.9878286270691334,,,
318,817112,1272,0.014357213754404454,0.0,0.992548435171386,,,
319,818716,1276,0.007858148769648923,0.5,0.99706457925636,,,
320,822208,1280,0.020422383082408208,0.0,0.9893617021276596,,,
321,824516,1284,0.020238917734985106,0.0,0.9893917963224894,0.019395415989422692,0.0,0.9857904085257548
322,827016,1288,0.017950646553233317,0.0,0.9907473309608541,,,
323,830828,1292,0.017237301915398687,0.0,0.9852700490998363,,,
324,832880,1296,0.007745310898225572,0.5,0.9954510993176648,,,
325,835252,1300,0.00857598891711751,0.25,0.9956616052060737,,,
326,837304,1304,0.005636731502149352,0.5,0.9966480446927374,,,
327,840092,1308,0.011872380335169267,0.0,0.9920212765957447,,,
328,842400,1312,0.00846530268734897,0.25,0.9948224852071006,,,
329,844996,1316,0.019347870012879468,0.0,0.9891238670694864,0.008749246915689502,0.0,0.9950779327317474
330,846760,1320,0.010299992166556839,0.0,0.995049504950495,,,
331,850764,1324,0.014085370183747134,0.0,0.9901768172888016,,,
332,852720,1328,0.01071403028624166,0.25,0.9941956882255389,,,
333,856692,1332,0.026842608943063936,0.0,0.9827656955272877,,,
334,859096,1336,0.02370240513121981,0.0,0.9798657718120806,,,
335,861180,1340,0.007519107876435545,0.25,0.9943820224719101,,,
336,862944,1344,0.009225942147138691,0.25,0.9947275922671354,,,
337,865668,1348,0.012619438222104975,0.25,0.989041095890411,0.011178690497150423,0.0,0.9949186991869918
338,867880,1352,0.008562804433793333,0.0,0.9938837920489296,,,
339,869740,1356,0.006007497246897968,0.75,0.9983844911147012,,,
340,873552,1360,0.016832299678002465,0.0,0.9874542603240982,,,
341,875476,1364,0.005435286254508665,0.5,0.9981634527089073,,,
342,877144,1368,0.006645895970536764,0.25,0.9968684759916493,,,
343,880124,1372,0.010781199445141073,0.0,0.9888793840889649,,,
344,881920,1376,0.01194556470253623,0.25,0.9944690265486725,,,
345,884964,1380,0.01756714607945912,0.25,0.9904519414385742,0.0258413577676205,0.0,0.98
346,890568,1384,0.013810364879213216,0.0,0.983359334373375,,,
347,892876,1388,0.014857725919547518,0.25,0.9930216329378926,,,
348,896080,1392,0.008088732308000036,0.0,0.9925512104283054,,,
349,897876,1396,0.010421090059632074,0.25,0.9954379562043796,,,
350,900472,1400,0.01767518900107853,0.25,0.9884348496530455,,,
351,902716,1404,0.018392470952326673,0.0,0.9893129770992366,,,
352,904960,1408,0.013856814836554371,0.25,0.9921073401736386,,,
353,906980,1412,0.007945707151829677,0.25,0.9953401677539608,0.018063893388364286,0.0,0.9889380530973452
354,909800,1416,0.01399115893719146,0.0,0.9907904834996163,,,
355,912428,1420,0.01575873589799866,0.0,0.992507204610951,,,
356,914192,1424,0.006753289444048286,0.25,0.9969293756397134,,,
357,918516,1428,0.019835241257992155,0.0,0.9832432432432432,,,
358,922072,1432,0.017383377235936623,0.0,0.9884259259259259,,,
359,924188,1436,0.021217187088121852,0.0,0.98572501878287,,,
360,926112,1440,0.011209448788613248,0.0,0.9929824561403509,,,
361,929028,1444,0.016898738873013144,0.0,0.9880749574105622,0.011488404261849203,0.0,0.9914268218003675
362,931720,1448,0.017551806158619863,0.5,0.9904610492845787,,,
363,933484,1452,0.0071365891994386674,0.0,0.9953401677539608,,,
364,935152,1456,0.008768956925648868,0.25,0.9936479128856625,,,
365,938228,1460,0.019863109864460483,0.0,0.9887640449438202,,,
366,940568,1464,0.011919490466325481,0.25,0.9923371647509579,,,
367,942236,1468,0.009763081303500018,0.0,0.9944598337950139,,,
368,944960,1472,0.012564741164212117,0.0,0.9905797101449275,,,
369,949188,1476,0.015135665505097757,0.25,0.9862244897959184,0.010406205045853153,0.0,0.9948409286328461
370,951112,1480,0.016602704954506133,0.25,0.9892086330935251,,,
371,954188,1484,0.01986874914237098,0.0,0.9856938483547926,,,
372,956208,1488,0.008762653524661818,0.0,0.9948096885813149,,,
373,959444,1492,0.020361117538630565,0.0,0.9864559819413092,,,
374,961208,1496,0.0077054908903152475,0.25,0.9965811965811966,,,
375,963900,1500,0.014050486337208483,0.25,0.9891050583657588,,,
376,965824,1504,0.008051794606250356,0.25,0.9958745874587459,,,
377,968004,1508,0.014987939024593513,0.0,0.9901697944593387,0.02306077374779917,0.0,0.9797608095676172
378,969768,1512,0.005069035444851143,0.0,0.9961649089165868,,,
379,971852,1516,0.009662365900994131,0.25,0.9938162544169611,,,
380,973808,1520,0.009712122823465152,0.0,0.9910714285714286,,,
381,975444,1524,0.012025312590397755,0.0,0.9924568965517241,,,
382,977688,1528,0.012907190971661696,0.0,0.9938733832539143,,,
383,979356,1532,0.006203262209058453,0.25,0.9958376690946931,,,
384,982880,1536,0.022533217219519838,0.0,0.9858416360776088,,,
385,988068,1540,0.01563723277289799,0.0,0.9830072090628218,0.015008473685549233,0.0,0.987005316007088
386,989960,1544,0.008630171703083835,0.25,0.9945155393053017,,,
387,992620,1548,0.01145817164768207,0.0,0.9894991922455574,,,
388,995792,1552,0.012080034344613085,0.25,0.9863636363636363,,,
389,997716,1556,0.008003205942213468,0.5,0.9946236559139785,,,
390,999736,1560,0.008365180361850136,0.5,0.997457627118644,,,
391,1001212,1564,0.014446425691026412,0.0,0.9934138309549945,,,
392,1002976,1568,0.010592889426421507,0.0,0.9934086629001884,,,
393,1005508,1572,0.012171534372034654,0.0,0.9904458598726115,0.024062750960606394,0.0,0.9850169163847269
394,1008392,1576,0.015015682075877293,0.25,0.988929889298893,,,
395,1011884,1580,0.01477879841305204,0.0,0.9864773495605138,,,
396,1016400,1584,0.027393876768419895,0.0,0.9784140969162995,,,
397,1018740,1588,0.014141302363732629,0.0,0.9900687547746372,,,
398,1021016,1592,0.014583013322213867,0.25,0.9907076483202287,,,
399,1023036,1596,0.012403652297290013,0.0,0.9927652733118971,,,
